0.75,0.91,0.72,0.43,0.93,0.7485866666666666
0.73,0.88,0.71,0.50,0.93,0.90,0.7740444444444444
0.80,0.87,0.76,0.56,0.93,0.85,0.58,0.7660190476190475
0.81,0.88,0.77,0.56,0.93,0.81,0.57,0.81,0.7686222222222222
0.79,0.85,0.79,0.59,0.93,0.79,0.64,0.81,0.73,0.7701728395061729
0.80,0.86,0.80,0.60,0.93,0.78,0.63,0.80,0.76,0.83,0.7787733333333333
0.80,0.85,0.77,0.60,0.93,0.78,0.67,0.84,0.75,0.83,0.83,0.7846464646464646
0.80,0.86,0.77,0.69,0.92,0.76,0.71,0.84,0.75,0.83,0.88,0.69,0.7910814814814814
0.82,0.87,0.78,0.75,0.93,0.76,0.65,0.87,0.75,0.87,0.91,0.78,0.79,0.8089709401709404
0.82,0.88,0.80,0.78,0.92,0.75,0.63,0.86,0.77,0.86,0.89,0.79,0.79,0.84,0.8122031746031746
0.84,0.89,0.88,0.77,0.93,0.74,0.66,0.87,0.87,0.87,0.91,0.70,0.80,0.85,0.74,0.8221985185185187
0.84,0.88,0.89,0.81,0.89,0.74,0.67,0.88,0.88,0.87,0.91,0.73,0.82,0.86,0.72,0.79,0.8242
0.85,0.88,0.88,0.80,0.89,0.76,0.68,0.88,0.86,0.89,0.91,0.73,0.82,0.85,0.73,0.76,0.88,0.8265516339869281
0.84,0.86,0.89,0.82,0.87,0.76,0.70,0.88,0.90,0.90,0.88,0.75,0.83,0.85,0.73,0.80,0.88,0.80,0.8285629629629628
0.84,0.88,0.90,0.80,0.88,0.75,0.71,0.88,0.88,0.89,0.89,0.75,0.83,0.84,0.76,0.84,0.89,0.79,0.83,0.8317754385964912
0.86,0.89,0.90,0.82,0.89,0.75,0.70,0.88,0.86,0.90,0.92,0.75,0.82,0.86,0.75,0.84,0.88,0.80,0.82,0.84,0.8362133333333333
0.85,0.89,0.90,0.83,0.89,0.75,0.69,0.89,0.87,0.88,0.92,0.77,0.83,0.85,0.76,0.81,0.88,0.80,0.82,0.81,0.88,0.8362328042328041
0.87,0.89,0.90,0.81,0.87,0.76,0.71,0.88,0.86,0.89,0.92,0.76,0.82,0.87,0.75,0.84,0.90,0.80,0.83,0.85,0.89,0.88,0.8432242424242424
0.88,0.89,0.91,0.85,0.87,0.78,0.72,0.88,0.85,0.88,0.93,0.77,0.83,0.85,0.76,0.82,0.89,0.81,0.82,0.81,0.90,0.88,0.84,0.8440966183574882
0.87,0.88,0.91,0.86,0.89,0.78,0.73,0.89,0.83,0.88,0.89,0.77,0.82,0.85,0.77,0.82,0.89,0.80,0.83,0.85,0.89,0.87,0.85,0.90,0.845703703703704
0.87,0.91,0.90,0.86,0.89,0.78,0.72,0.88,0.85,0.89,0.92,0.76,0.83,0.85,0.77,0.83,0.89,0.81,0.83,0.87,0.89,0.87,0.85,0.90,0.88,0.8511146666666667
0.88,0.90,0.92,0.85,0.91,0.78,0.76,0.88,0.87,0.89,0.93,0.78,0.83,0.86,0.77,0.82,0.89,0.81,0.80,0.84,0.90,0.87,0.85,0.90,0.88,0.84,0.8546393162393162
0.87,0.92,0.92,0.84,0.91,0.79,0.80,0.88,0.87,0.90,0.94,0.77,0.84,0.87,0.78,0.81,0.89,0.81,0.88,0.85,0.90,0.89,0.85,0.89,0.86,0.83,0.80,0.857685596707819
0.87,0.91,0.93,0.86,0.92,0.78,0.82,0.88,0.86,0.92,0.92,0.77,0.84,0.83,0.77,0.82,0.88,0.82,0.87,0.88,0.90,0.88,0.84,0.91,0.87,0.89,0.81,0.85,0.8603619047619047
0.86,0.90,0.92,0.85,0.92,0.78,0.80,0.89,0.86,0.90,0.92,0.79,0.84,0.84,0.80,0.85,0.89,0.82,0.88,0.86,0.89,0.88,0.85,0.93,0.87,0.89,0.78,0.88,0.84,0.8610206896551724
0.87,0.93,0.92,0.86,0.91,0.79,0.79,0.89,0.85,0.91,0.94,0.78,0.83,0.83,0.79,0.85,0.89,0.82,0.86,0.83,0.91,0.87,0.83,0.92,0.88,0.90,0.84,0.88,0.87,0.89,0.8635911111111112
